,KEGG,Pubchem SID,Pubchem CID
6243,C19331,124490003,47365
6244,C19332,124490004,14074
6245,C19333,124490005,61215
6246,C19334,124490006,2272
6247,C19335,124490007,164558
6248,C19336,124490008,105092
6249,C19337,124490009,9180
6250,C19338,124490010,9181
6251,C19339,124490011,9163
6252,C19340,124490012,9140
6253,C19341,124490013,9146
6254,C19342,124490014,9144
6255,C19343,124490015,9195
6256,C19344,124490016,9150
6257,C19345,124490017,7737
6258,C19346,124490018,7187
6259,C19347,124490019,62432
6260,C19348,124490020,61632
6261,C19349,124490021,62123
6262,C19350,124490022,7944
6263,C19351,124490023,61307
6264,C19352,124490024,5360545
6265,C19353,124490025,55004
6266,C19354,124490026,6332
6267,C19355,124490027,8133
6268,C19356,124490028,92629
6269,C19357,124490029,62739
6270,C19358,124490030,5360545
6271,C19359,124490031,25423
6272,C19360,124490032,7856
6273,C19361,124490033,6372
6274,C19362,124490034,11643
6275,C19363,124490035,11241
6276,C19364,124490036,8489
6277,C19365,124490037,21209
6278,C19366,124490038,7260
6279,C19367,124490039,6408
6280,C19368,124490040,23976
6281,C19369,124490041,10317
6282,C19370,124490042,5360545
6283,C19371,124490043,5360545
6284,C19372,124490044,5360545
6285,C19373,124490045,17047
6286,C19374,124490046,5284369
6287,C19375,124490047,9115
6288,C19376,124490048,7610
6289,C19377,124490049,447466
6290,C19378,124490050,5360545
6291,C19379,124490051,53297428
6292,C19380,124490052,67458
6293,C19381,124490053,197865
6294,C19382,124490054,5355457
6295,C19383,124490055,14410
6296,C19384,124490056,5111791
6297,C19385,124490057,4338370
6298,C19386,124490058,7252
6299,C19387,124490059,9550
6300,C19388,124490060,9164
6301,C19389,124490061,9176
6302,C19390,124490062,21480
6303,C19391,124490063,9159
6304,C19392,124490064,9121
6305,C19393,124490065,9126
6306,C19394,124490066,9122
6307,C19395,124490067,18177
6308,C19396,124490068,18617
6309,C19397,124490069,10943
6310,C19398,124490070,642197
6311,C19399,124490071,11860
6312,C19400,124490072,2735009
6313,C19401,124490073,160539
6314,C19402,124490074,13232
6315,C19403,124490075,7069
6316,C19404,124490076,62767
6317,C19405,124490077,61322
6318,C19406,124490078,6327114
6319,C19407,124490079,62758
6320,C19408,124490080,53230
6321,C19409,124490081,7549
6322,C19410,124490082,12067
6323,C19411,124490083,10292
6324,C19412,124490084,17811
6325,C19413,124490085,38668
6326,C19414,124490086,3162
6327,C19415,124490087,9013
6328,C19416,124490088,27020
6329,C19417,124490089,61094
6330,C19418,124490090,15868
6331,C19419,124490091,9865
6332,C19420,124490092,7636
6333,C19421,124490093,220802
6334,C19422,124490094,5360545
6335,C19423,124490095,5360545
6336,C19424,124490096,5360545
6337,C19425,124490097,9154
6338,C19426,124490098,5354568
6339,C19427,124490099,62642
6340,C19428,124490100,5360545
6341,C19429,124490101,36383
6342,C19430,124490102,3465817
6343,C19431,124490103,62158
6344,C19432,124490104,6395
6345,C19433,124490105,15529
6346,C19434,124490106,1923
6347,C19435,124490107,53297431
6348,C19436,124490108,53297431
6349,C19437,124490109,53297431
6350,C19438,124490110,7773
6351,C19439,124490111,5360545
6352,C19440,124490112,10964
6353,C19441,124490113,3033867
6354,C19442,124490114,20189
6355,C19443,124490115,7294
6356,C19444,124490116,62267
6357,C19445,124490117,11722
6358,C19446,124490118,6327
6359,C19447,124490119,18779
6360,C19448,124490120,18782
6361,C19449,124490121,18781
6362,C19450,124490122,18780
6363,C19451,124490123,15564
6364,C19452,124490124,60991
6365,C19453,124490125,7570
6366,C19454,124490126,35702
6367,C19455,124490127,15565
6368,C19456,124490128,13543
6369,C19457,124490129,13257
6370,C19458,124490130,55432
6371,C19459,124490131,10303
6372,C19460,124490132,8951
6373,C19461,124490133,6753
6374,C19462,124490134,62329
6375,C19463,124490135,16720
6376,C19464,124490136,18503
6377,C19465,124490137,130669
6378,C19466,124490138,9145
6379,C19467,124490139,9129
6380,C19468,124490140,8776
6381,C19469,124490141,7447
6382,C19470,124490142,11767
6383,C19471,124490143,30086
6384,C19472,124490144,44374
6385,C19473,124490145,7114
6386,C19474,124490146,11392
6387,C19475,124490147,62743
6388,C19476,124490148,13090
6389,C19477,124490149,14335
6390,C19478,124490150,53297433
6391,C19479,124490151,9074
6392,C19480,124490152,135565414
6393,C19481,124490153,62102
6394,C19482,124490154,62103
6395,C19483,124490155,61873
6396,C19484,124490156,98533
6397,C19485,124490157,10419304
6398,C19486,124490158,7422
6399,C19487,124490159,6252910
6400,C19492,124490164,
6401,C19493,124490165,31586
6402,C19494,124490166,4641
6403,C19495,124490167,5385314
6404,C19496,124490168,6419
6405,C19497,124490169,9142
6406,C19498,124490170,61002
6407,C19499,124490171,7814
6408,C19500,124490172,9162
6409,C19501,124490173,6581
6410,C19502,124490174,31369
6411,C19503,124490175,6325
6412,C19504,124490176,6658
6413,C19505,124490177,
6414,C19506,124490178,7501
6415,C19507,124490179,
6416,C19508,124490180,6338
6417,C19509,124490181,
6418,C19510,124490182,17854128
6419,C19511,124490183,5462222
6420,C19512,124490184,34457
6421,C19513,124490185,4930
6422,C19514,124490186,12306
6423,C19515,124490187,53297436
6424,C19516,124490188,55431
6425,C19517,124490189,6695
6426,C19518,124490190,33474
6427,C19519,124490191,33474
6428,C19520,124490192,62330
6429,C19521,124490193,5196
6430,C19522,124490194,5196
6431,C19523,124490195,5360545
6432,C19524,124490196,7922
6433,C19525,124490197,13297
6434,C19526,124490198,18386
6435,C19527,124490199,62331
6436,C19528,124490200,62608
6437,C19529,124490201,61396
6438,C19530,124490202,5327
6439,C19531,124490203,5360545
6440,C19532,124490204,5360545
6441,C19533,124490205,27465
6442,C19534,124490206,6591
6443,C19535,124490207,11011
6444,C19536,124490208,6574
6445,C19537,124490209,16058
6446,C19538,124490210,107731
6447,C19539,124490211,8717
6448,C19540,124490212,6913
6449,C19541,124490213,9170
6450,C19542,124490214,6235
6451,C19543,124490215,11016
6452,C19544,124490216,62896
6453,C19545,124490217,31412
6454,C19546,124490218,7904
6455,C19547,124490219,6369
6456,C19548,124490220,6917
6457,C19549,124490221,6917
6458,C19550,124490222,6917
6459,C19551,124490223,6917
6460,C19552,124490224,6824
6461,C19553,124490225,8578
6462,C19554,124490226,8578
6463,C19555,124490227,8578
6464,C19556,124490228,60976
6465,C19557,124490229,9882105
6466,C19558,124490230,5280707
6467,C19560,124490232,5280707
6468,C19570,124490242,115151
6469,C19571,124490243,115151
6470,C19572,124490244,115151
6471,C19573,124490245,7855
6472,C19575,124490247,7845
6473,C19576,124490248,7845
6474,C19583,124490255,12309986
6475,C19597,124490268,6944
6476,C19598,124490269,6944
6477,C19599,124490270,5360545
6478,C19612,124490281,192877
6479,C19619,135626107,24771782
6480,C19632,124490284,164939
6481,C19633,124490285,87177
6482,C19634,124490286,53297452
6483,C19635,124490287,20056675
6484,C19636,124490288,5460935
6485,C19643,135626115,10062
6486,C19644,124490295,241572
6487,C19648,135626116,11876128
6488,C19649,135626117,56928101
6489,C19650,135626118,259037
6490,C19651,135626119,5283641
6491,C19652,135626120,5283658
6492,C19653,135626121,6436872
6493,C19654,135626122,457801
6494,C19655,135626123,52931413
6495,C19656,135626124,10790775
6496,C19657,135626125,56928102
6497,C19676,135626144,25245123
6498,C19677,135626145,25245391
6499,C19678,135626146,25245825
6500,C19700,135626168,45259192
6501,C19708,135626176,5460659
6502,C19711,135626179,50909827
6503,C19732,135626199,14167253
6504,C19734,135626201,15560276
6505,C19735,135626202,6429303
6506,C19736,135626203,56928116
6507,C19737,135626204,12300073
6508,C19738,135626205,92313
6509,C19740,135626207,6427471
6510,C19741,135626208,50986185
6511,C19742,135626209,12308846
6512,C19743,135626210,3080551
6513,C19744,135626211,11831045
6514,C19746,135626213,11241545
6515,C19747,135626214,25244915
6516,C19748,135626215,5352437
6517,C19749,135626216,5315468
6518,C19752,135626219,49859620
6519,C19753,135626220,11790335
6520,C19754,135626221,11030951
6521,C19755,135626222,56928117
6522,C19756,135626223,10775424
6523,C19760,135626227,11132720
6524,C19795,135626262,5365880
6525,C19801,135626268,56928120
6526,C19829,135626296,10895555
6527,C19832,135626299,56928123
6528,C19833,135626300,122857
6529,C19834,135626301,15432633
6530,C19835,135626302,6476390
6531,C19863,135626330,10003607
6532,C19865,135626332,21607811
6533,C19867,135626334,10368299
6534,C19893,135626359,6430754
6535,C19906,135626372,6430754
6536,C19914,135626380,6438394
6537,C19918,135626384,12313974
6538,C19930,135626396,104781
6539,C19939,135626405,56928137
6540,C19949,135626415,108086
6541,C19950,135626416,9548773
6542,C19951,135626417,12315228
6543,C19952,135626418,322238
6544,C19953,135626419,5458383
6545,C19954,135626420,5311281
6546,C19955,135626421,6438581
6547,C19956,135626422,10108706
6548,C19957,135626423,56928139
6549,C19958,135626424,56928140
6550,C19959,135626425,
6551,C19973,135626439,20831623
6552,C19976,135626442,15284427
6553,C19977,135626443,182378
6554,C19978,135626444,56928143
6555,C19979,135626445,56928144
6556,C19980,135626446,164611
6557,C19981,135626447,23890
6558,C19982,135626448,21589070
6559,C19983,135626449,11040809
6560,C19984,135626450,10031063
6561,C19985,135626451,197001
6562,C19986,135626452,114652
6563,C19987,135626453,11541511
6564,C19988,135626454,6185
6565,C19989,135626455,121443
6566,C19990,135626456,20054813
6567,C19991,135626457,56928145
6568,C19992,135626458,56928146
6569,C19993,135626459,11108083
6570,C19994,135626460,10753985
6571,C19995,135626461,6438357
6572,C19996,135626462,56928147
6573,C19997,135626463,6437088
6574,C19998,135626464,114989
6575,C19999,135626465,135565888
6576,C20000,135626466,6441116
6577,C20001,135626467,6442245
6578,C20002,135626468,56928148
6579,C20003,135626469,56928149
6580,C20004,135626470,56928150
6581,C20005,135626471,6441267
6582,C20006,135626472,6440578
6583,C20007,135626473,56928151
6584,C20008,135626474,56928152
6585,C20009,135626475,16723501
6586,C20010,135626476,9831652
6587,C20011,135626477,6440330
6588,C20012,135626478,6437385
6589,C20013,135626479,10396247
6590,C20014,135626480,56928153
6591,C20015,135626481,56928154
6592,C20016,135626482,6442821
6593,C20017,135626483,56928155
6594,C20018,135626484,49789073
6595,C20019,135626485,136070054
6596,C20020,135626486,136168802
6597,C20021,135626487,21117969
6598,C20022,135626488,136168803
6599,C20023,135626489,6443358
6600,C20024,135626490,56928158
6601,C20025,135626491,11649137
6602,C20026,135626492,163911
6603,C20027,135626493,6442601
6604,C20028,135626494,56928159
6605,C20029,135626495,10328936
6606,C20030,135626496,5485199
6607,C20031,135626497,6440480
6608,C20032,135626498,56928160
6609,C20033,135626499,10979740
6610,C20034,135626500,5470308
6611,C20035,135626501,12305198
6612,C20036,135626502,11969465
6613,C20037,135626503,11969465
6614,C20038,135626504,11969465
6615,C20039,135626505,11969465
6616,C20040,135626506,11969465
6617,C20041,135626507,11969465
6618,C20042,135626508,11969465
6619,C20043,135626509,11969465
6620,C20044,135626510,44138996
6621,C20045,135626511,13887805
6622,C20046,135626512,50200
6623,C20047,135626513,50200
6624,C20048,135626514,56928162
6625,C20049,135626515,56928162
6626,C20050,135626516,56928163
6627,C20051,135626517,56928163
6628,C20052,135626518,115201
6629,C20053,135626519,115201
6630,C20054,135626520,115201
6631,C20055,135626521,115201
6632,C20056,135626522,115201
6633,C20057,135626523,115201
6634,C20058,135626524,115201
6635,C20059,135626525,165456
6636,C20060,135626526,10328411
6637,C20061,135626527,56928164
6638,C20063,135626529,56928164
6639,C20064,135626530,56928164
6640,C20065,135626531,56928164
6641,C20066,135626532,56928164
6642,C20067,135626533,56928164
6643,C20068,135626534,56928164
6644,C20069,135626535,56928164
6645,C20070,254741160,6610243
6646,C20077,135626537,6610243
6647,C20078,135626538,6610243
6648,C20079,135626539,6610243
6649,C20080,135626540,6610243
6650,C20081,135626541,6610243
6651,C20084,135626544,56928166
6652,C20085,135626545,56928166
6653,C20086,135626546,56928166
6654,C20087,135626547,56928166
6655,C20088,135626548,56928166
6656,C20089,135626549,56928166
6657,C20090,135626550,56928166
6658,C20091,135626551,56928166
6659,C20092,135626552,56928166
6660,C20093,135626553,189478
6661,C20094,135626554,189479
6662,C20095,135626555,189488
6663,C20096,135626556,189486
6664,C20097,135626557,189481
6665,C20098,135626558,189481
6666,C20099,135626559,189481
6667,C20100,135626560,189481
6668,C20101,135626561,189481
6669,C20102,135626562,189481
6670,C20103,135626563,189481
6671,C20104,135626564,189481
6672,C20105,135626565,189481
6673,C20106,135626566,189481
6674,C20107,135626567,189481
6675,C20108,135626568,189481
6676,C20109,135626569,189481
6677,C20110,135626570,189481
6678,C20111,135626571,189481
6679,C20112,135626572,189481
6680,C20113,135626573,189481
6681,C20114,135626574,189481
6682,C20115,135626575,189481
6683,C20116,135626576,189481
6684,C20117,135626577,189481
6685,C20118,135626578,189481
6686,C20122,135626582,9178
6687,C20123,135626583,12433
6688,C20124,135626584,9198
6689,C20125,135626585,3023
6690,C20132,135626592,6857724
6691,C20133,135626593,12443127
6692,C20157,135626616,64961
6693,C20160,163311903,2884
6694,C20161,163311904,5317844
6695,C20165,163311908,107847
6696,C20166,163311909,5486827
6697,C20167,163311910,5310988
6698,C20168,163311911,9950038
6699,C20170,163311913,68284
6700,C20171,163311914,161930
6701,C20174,163311917,94275
6702,C20179,163311922,12304273
6703,C20181,163311924,56927933
6704,C20196,163311939,128563
6705,C20197,163311940,454217
6706,C20203,163311946,9839519
6707,C20204,163311947,6439215
6708,C20205,163311948,10667003
6709,C20206,163311949,42738
6710,C20207,163311950,11043217
6711,C20209,163311952,10347
6712,C20210,163311953,10189
6713,C20211,163311954,133145
6714,C20212,163311955,452967
6715,C20213,163311956,354398
6716,C20214,163311957,5318517
6717,C20215,163311958,71448975
6718,C20216,163311959,168836
6719,C20217,163311960,11601669
6720,C20218,163311961,162113
6721,C20219,163311962,5315659
6722,C20220,163311963,2125
6723,C20266,163312006,11256587
6724,C20388,163312126,5283141
6725,C20425,163312162,9895
6726,C20426,163312163,6444309
6727,C20439,163312176,65407
6728,C20454,163312191,23815394
6729,C20455,163312192,12309636
6730,C20456,163312193,6336781
6731,C20463,163312200,65148
6732,C20493,172232242,10197243
6733,C20494,172232243,42606048
6734,C20496,172232245,72734296
6735,C20527,172232274,9887568
6736,C20530,172232276,115028
6737,C20546,172232286,10369388
6738,C20551,172232290,11947793
6739,C20553,172232292,14733160
6740,C20554,172232293,9867531
6741,C20555,172232294,21118293
6742,C20590,172232327,15586930
6743,C20591,172232328,6506535
6744,C20592,172232329,40452
6745,C20596,254741165,3035208
6746,C20597,254741166,3086087
6747,C20598,254741167,3086086
6748,C20599,254741168,92042753
6749,C20600,254741169,156105
6750,C20601,254741170,156106
6751,C20731,254741200,3084087
6752,C20785,254741252,5742590
6753,C20787,254741254,267250
6754,C20795,254741262,76316105
6755,C20824,254741290,2825690
6756,C20825,254741291,
6757,C20970,254741429,91691124
6758,C20971,254741430,44192273
6759,C21072,295369334,25244394
6760,C21273,316933527,2319
6761,C21480,329970432,5289133
6762,C21481,329970433,52924901
6763,C21482,329970434,52929784
6764,C21484,329970436,9547068
6765,C21594,340125653,16052039
6766,C21650,350078227,131952886
6767,C21746,350078322,101612185
6768,C21791,355052571,101612185
6769,C21931,376218964,10469
6770,C21932,376218965,25246198
6771,C21933,376218966,10470
6772,C21934,376218967,71581022
6773,C21935,376218968,134822643
6774,C21936,376218969,5312528
6775,C21937,376218970,86289622
6776,C21938,376218971,5312531
6777,C21939,376218972,131802076
6778,C21941,376218974,134822644
6779,C21942,376218975,5312419
6780,C21943,376218976,71627156
6781,C21944,376218977,5282761
6782,C21945,376218978,71668356
6783,C21946,376218979,5312518
6784,C21947,376218980,72551560
6785,C21948,376218981,52921807
6786,C21949,376218982,71581206
6787,C21950,376218983,52921808
6788,C21951,376218984,71581183
6789,C21952,376218985,52921813
6790,C21953,376218986,71581261
6791,C21958,376218991,52921814
6792,C21959,376218992,71627158
6793,C21960,376218993,52921802
6794,C21961,376218994,71581187
6795,C21962,376218995,52921803
6796,C21963,376218996,71581158
6797,C21964,376218997,52921820
6798,C21965,376218998,86289189
6799,C21966,376218999,52921821
6800,C21967,376219000,86289192
6801,C21980,376219013,5312425
6802,C21981,376219014,134822645
6803,C22041,384585101,44073
6804,C22042,384585102,11577870
6805,C22067,384585127,138404151
6806,C22099,384585157,5460341
6807,C22100,384585158,5460341
6808,C22189,405226380,11765960
6809,C22190,405226381,10350481
6810,C22191,405226382,5284512
6811,C22192,405226383,66365
6812,C22193,405226384,9887712
6813,C22194,405226385,11949646
6814,C22195,405226386,135413551
6815,C22196,405226387,457954
6816,C22197,405226388,
6817,Cadmium,405226388,
6818,Calcium,405226388,
6819,Carbon,405226388,
6820,Carpentry,405226388,
6821,Chlorinated,405226388,
6822,Chloronitrobenzenes,405226388,
6823,Chlorophenoxy,405226388,
6824,Chromium,405226388,
6825,Clonorchis,405226388,
6826,Coal,405226388,
6827,"Coal,",405226388,
6828,Coal-tar,405226388,
6829,Cobalt,405226388,
6830,Coconut,405226388,
6831,Coffee,405226388,
6832,Coke,405226388,
6833,Crude,405226388,
